datetime,forecast
2019-07-15 19:15:00,1891.6654609999996
2019-07-15 19:30:00,1899.72617
2019-07-15 19:45:00,1897.3095429999998
2019-07-15 20:00:00,1900.7128389999998
2019-07-15 20:15:00,1928.340378999999
2019-07-15 20:30:00,1914.486410999999
2019-07-15 20:45:00,1919.5936779999993
2019-07-15 21:00:00,1986.2415579999988
2019-07-15 21:15:00,1985.810590999999
2019-07-15 21:30:00,1986.0334979999989
2019-07-15 21:45:00,1988.379424999999
2019-07-15 22:00:00,2065.0229719999993
2019-07-15 22:15:00,2061.6736099999994
2019-07-15 22:30:00,2052.901860999999
2019-07-15 22:45:00,2049.272324999999
2019-07-15 23:00:00,2060.217189999999
2019-07-15 23:15:00,2294.138341
2019-07-15 23:30:00,2348.1709169999995
2019-07-15 23:45:00,2376.046513
2019-07-16 00:00:00,1948.9329659999994
2019-07-16 00:15:00,1957.4306009999998
2019-07-16 00:30:00,1944.8368099999996
2019-07-16 00:45:00,1969.6369559999991
2019-07-16 01:00:00,1957.9489329999994
2019-07-16 01:15:00,1956.6709799999992
2019-07-16 01:30:00,1958.5332179999991
2019-07-16 01:45:00,1969.5329259999996
2019-07-16 02:00:00,1918.5248959999994
2019-07-16 02:15:00,1909.464994
2019-07-16 02:30:00,1918.7957780000006
2019-07-16 02:45:00,1913.1104880000003
2019-07-16 03:00:00,1819.0710040000004
2019-07-16 03:15:00,2030.2380670000005
2019-07-16 03:30:00,2187.280038
2019-07-16 03:45:00,2254.263844
2019-07-16 04:00:00,2328.211398
2019-07-16 04:15:00,2308.628608999999
2019-07-16 04:30:00,2287.9180539999993
2019-07-16 04:45:00,2270.715935999999
2019-07-16 05:00:00,2135.0151639999995
2019-07-16 05:15:00,1988.0483470000017
2019-07-16 05:30:00,1893.4842689999987
2019-07-16 05:45:00,1776.5088970000006
2019-07-16 06:00:00,1581.4601209999994
2019-07-16 06:15:00,1580.6140439999995
2019-07-16 06:30:00,1588.1911649999993
2019-07-16 06:45:00,1582.5727369999993
2019-07-16 07:00:00,1538.4054369999992
2019-07-16 07:15:00,1553.8865149999997
2019-07-16 07:30:00,1633.8127640000007
2019-07-16 07:45:00,1636.2278760000006
2019-07-16 08:00:00,1617.6822559999998
2019-07-16 08:15:00,1622.489957
2019-07-16 08:30:00,1644.523006000001
2019-07-16 08:45:00,1718.1072629999999
2019-07-16 09:00:00,1799.4511479999992
2019-07-16 09:15:00,1795.0573449999993
2019-07-16 09:30:00,1800.2994469999994
2019-07-16 09:45:00,1821.4940950000005
2019-07-16 10:00:00,1923.072017
2019-07-16 10:15:00,1992.6315250000005
2019-07-16 10:30:00,1991.6450580000005
2019-07-16 10:45:00,1983.992692
2019-07-16 11:00:00,2082.268116000001
2019-07-16 11:15:00,2101.076740000001
2019-07-16 11:30:00,2130.7537720000014
2019-07-16 11:45:00,2115.5414550000005
2019-07-16 12:00:00,2131.7947790000003
2019-07-16 12:15:00,2138.366243
2019-07-16 12:30:00,2153.8018709999997
2019-07-16 12:45:00,2192.6165750000005
2019-07-16 13:00:00,2211.3460150000005
2019-07-16 13:15:00,2221.001413
2019-07-16 13:30:00,2166.277997000001
2019-07-16 13:45:00,2146.5500710000015
